Country Code,Year,Inflation,Population,GDP,Export,Import
SLB,2020,-0.05288453021638586,-0.2638498870186536,-0.21408730481278468,0.09954604243671078,0.8210471854265441
SLB,2021,-0.06104572865803462,-0.2637180025965647,-0.2140976823787199,0.08475809618814958,1.2010149999854702
SLE,2007,-0.029860199299275705,-0.22736824895811975,-0.21269539977936192,-0.26742840603928814,-0.7521245562566827
SLE,2008,-0.03897525268625361,-0.22630861051015308,-0.21229995154720613,-0.31288310097715033,-0.6274447652193303
SLE,2009,-0.040942285129183506,-0.22513559504891217,-0.21233993386079072,-0.28983372308780325,-0.6467241396275258
SLE,2010,-0.04169335221718291,-0.22391779442825527,-0.21214642131215866,-0.1198816458923766,-0.2987157543591938
SLE,2011,-0.042738434622741246,-0.22271844290240336,-0.21171583496127663,-0.10684210796418445,1.020281914821467
SLE,2012,-0.04327815339266555,-0.221524252166406,-0.2106737914411884,1.080069419257985,0.8627763236298382
SLE,2013,-0.046097432166731026,-0.2203363156079443,-0.20929843787546976,2.3022582527146116,1.108610295281911
SLE,2014,-0.048442737862109245,-0.2191530223025015,-0.20918312012085585,1.7412445458317236,0.8132630988507233
SLE,2015,-0.04300865722551513,-0.21797748476034298,-0.21011107577628735,0.14215175001413455,0.7607559068591557
SLE,2016,-0.03188503672151971,-0.2167552741427058,-0.21058445584729318,0.31481040560768325,0.1159705423745696
SLE,2017,-0.012441617609258479,-0.21548715582096672,-0.21075867487556119,0.2272239980701898,0.44072315598526635
SLE,2018,-0.018251662794319723,-0.21420961249741693,-0.21031403641907528,0.20710747871993404,0.5151204991514906
SLE,2019,-0.02149745682963141,-0.21291629523425512,-0.21021060751720572,0.33157872986258496,0.7219762724490709
SLE,2020,-0.02509732556031242,-0.21160009701155444,-0.21008234077900045,0.005807018021132018,1.618548702726065
SLE,2021,-0.02926650373798759,-0.21027313256482097,-0.209711867550268,0.42702728656346783,1.1409539363449657
SLV,1980,-0.014706673618199873,-0.23618073498988884,-0.21250332558060597,-0.33969010020732004,-1.110843550421362
